created,modified,id,year,event,user,is_guest,campus_code,institution_code,data_source
2025-07-08 16:58:17.660828+00:00,2025-07-08 16:58:17.660830+00:00,948790,2025,click_campus_pin,060ddb14-6c67-4fd6-9147-bc3122ee89a3,False,311001089841,311001089841,postgresql
2025-07-08 16:57:33.745166+00:00,2025-07-08 16:57:33.745168+00:00,948789,2025,open_digital_profile_from_url,3184e54f-5d07-4c55-8960-3c051ecf9e41,True,368755000750,368755000750,postgresql
2025-07-08 16:56:33.470888+00:00,2025-07-08 16:56:33.470890+00:00,948788,2025,click_campus_pin,2d2a6137-fbb5-47d2-9723-6a0ceeb2d253,True,11001_JP_506,11001_JP_506,postgresql
2025-07-08 16:53:38.690034+00:00,2025-07-08 16:53:38.690036+00:00,948787,2025,open_digital_profile_from_url,ef458d08-8700-4654-bbf0-552ca800667b,True,111001104329,111001104329,postgresql
2025-07-08 16:48:13.883917+00:00,2025-07-08 16:48:13.883919+00:00,948786,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,11001_JP_167,11001_JP_167,postgresql
2025-07-08 16:48:12.149531+00:00,2025-07-08 16:48:12.149534+00:00,948785,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,110011150702,110011150702,postgresql
2025-07-08 16:47:06.154905+00:00,2025-07-08 16:47:06.154907+00:00,948784,2025,click_campus_card,5c678dac-e04b-446b-848a-ebd82c855076,False,1100100124209,1100100124209,postgresql
2025-07-08 16:45:46.454384+00:00,2025-07-08 16:45:46.454386+00:00,948783,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,1100100124209,1100100124209,postgresql
2025-07-08 16:42:16.724183+00:00,2025-07-08 16:42:16.724186+00:00,948782,2025,open_digital_profile_from_url,76acf81b-dc05-4750-bfec-2cb9827a49cd,True,376895000710,376895000710,postgresql
2025-07-08 16:36:28.408134+00:00,2025-07-08 16:36:28.408136+00:00,948781,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,1100100028073,1100100028073,postgresql
2025-07-08 16:34:39.203492+00:00,2025-07-08 16:34:39.203494+00:00,948780,2025,click_campus_card,5c678dac-e04b-446b-848a-ebd82c855076,False,11001_JP_791,11001_JP_791,postgresql
2025-07-08 16:34:11.996042+00:00,2025-07-08 16:34:11.996044+00:00,948779,2025,click_campus_card,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,311001000131,311001000131,postgresql
2025-07-08 16:33:50.222148+00:00,2025-07-08 16:33:50.222149+00:00,948778,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,311001000131,311001000131,postgresql
2025-07-08 16:33:09.831920+00:00,2025-07-08 16:33:09.831922+00:00,948777,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,11001_JP_791,11001_JP_791,postgresql
2025-07-08 16:33:04.848251+00:00,2025-07-08 16:33:04.848252+00:00,948776,2025,click_campus_card,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,11001_JP_319,11001_JP_319,postgresql
2025-07-08 16:32:40.792606+00:00,2025-07-08 16:32:40.792608+00:00,948775,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,11001_JP_319,11001_JP_319,postgresql
2025-07-08 16:31:18.458469+00:00,2025-07-08 16:31:18.458470+00:00,948774,2025,click_campus_card,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,110011120961,110011120961,postgresql
2025-07-08 16:30:27.473344+00:00,2025-07-08 16:30:27.473346+00:00,948773,2025,click_campus_card,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,1100100135637,1100100135637,postgresql
2025-07-08 16:23:25.272141+00:00,2025-07-08 16:23:25.272143+00:00,948772,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,211850000931,211850000931,postgresql
2025-07-08 16:23:05.337553+00:00,2025-07-08 16:23:05.337555+00:00,948771,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,165,165,postgresql
2025-07-08 16:22:58.888301+00:00,2025-07-08 16:22:58.888304+00:00,948770,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,110011115487,110011115487,postgresql
2025-07-08 16:22:41.026728+00:00,2025-07-08 16:22:41.026730+00:00,948769,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,110011120961,110011120961,postgresql
2025-07-08 16:22:34.344870+00:00,2025-07-08 16:22:34.344872+00:00,948768,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,110011150607,110011150607,postgresql
2025-07-08 16:22:12.925615+00:00,2025-07-08 16:22:12.925618+00:00,948767,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,411001098578,411001098578,postgresql
2025-07-08 16:22:07.578972+00:00,2025-07-08 16:22:07.578974+00:00,948766,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,1100100135637,1100100135637,postgresql
2025-07-08 16:20:45.576596+00:00,2025-07-08 16:20:45.576597+00:00,948765,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,1100100015915,1100100015915,postgresql
2025-07-08 16:20:40.656747+00:00,2025-07-08 16:20:40.656749+00:00,948764,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,11001_JP_113,11001_JP_113,postgresql
2025-07-08 16:20:35.732882+00:00,2025-07-08 16:20:35.732884+00:00,948763,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,11001_JP_791,11001_JP_791,postgresql
2025-07-08 16:20:30.968339+00:00,2025-07-08 16:20:30.968341+00:00,948762,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,211850000981,211850000981,postgresql
2025-07-08 16:20:11.616833+00:00,2025-07-08 16:20:11.616837+00:00,948761,2025,click_campus_pin,217bd927-48f9-49f0-a3b9-00b29f0dd049,False,1100100012452,1100100012452,postgresql
2025-07-08 16:18:11.401684+00:00,2025-07-08 16:18:11.401687+00:00,948760,2025,click_campus_pin,060ddb14-6c67-4fd6-9147-bc3122ee89a3,False,110011111339,110011111339,postgresql
2025-07-08 16:17:08.450132+00:00,2025-07-08 16:17:08.450136+00:00,948759,2025,open_digital_profile_from_url,8a509fe2-c407-42d4-bccd-93079a596fa9,True,270418000004,270418000063,postgresql
2025-07-08 16:12:18.918718+00:00,2025-07-08 16:12:18.918720+00:00,948758,2025,open_digital_profile_from_url,47bcd662-6b16-47c3-9352-fd3ca23c2d71,True,308758800011,308758800011,postgresql
2025-07-08 16:02:39.454966+00:00,2025-07-08 16:02:39.454969+00:00,948757,2025,click_campus_pin,e9700a84-ec45-4398-ace2-de0359c87166,False,110011150607,110011150607,postgresql
2025-07-08 15:58:41.828408+00:00,2025-07-08 15:58:41.828410+00:00,948756,2025,open_digital_profile_from_url,7aa85638-f4b0-431c-8ba6-165a90ce3cda,True,166001003572,166001003572,postgresql
2025-07-08 15:56:29.299494+00:00,2025-07-08 15:56:29.299495+00:00,948755,2025,open_digital_profile_from_url,a4158194-a73d-4d6f-b5a3-4497ceb3cadb,True,113657000590,113657000590,postgresql
2025-07-08 15:47:32.328780+00:00,2025-07-08 15:47:32.328782+00:00,948754,2025,open_digital_profile_from_url,5b809b05-9a8f-4921-bcef-7fc73f4a42f8,True,227099000532,227099000532,postgresql
2025-07-08 15:45:19.139953+00:00,2025-07-08 15:45:19.139955+00:00,948753,2025,open_digital_profile_from_url,64468482-c0a6-42a3-be6c-c2b0eb94d50f,True,227099000532,227099000532,postgresql
2025-07-08 15:40:13.851931+00:00,2025-07-08 15:40:13.851933+00:00,948752,2025,click_campus_pin,e9700a84-ec45-4398-ace2-de0359c87166,False,110011115487,110011115487,postgresql
2025-07-08 15:39:20.966043+00:00,2025-07-08 15:39:20.966045+00:00,948751,2025,click_campus_pin,e9700a84-ec45-4398-ace2-de0359c87166,False,111850000740,111850000740,postgresql
2025-07-08 15:37:07.405287+00:00,2025-07-08 15:37:07.405289+00:00,948750,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,110011150607,110011150607,postgresql
2025-07-08 15:31:40.164072+00:00,2025-07-08 15:31:40.164076+00:00,948749,2025,open_digital_profile_from_url,010609a4-1b3c-473d-a84a-890256c36db6,True,115673000012,115673000012,postgresql
2025-07-08 15:31:14.432506+00:00,2025-07-08 15:31:14.432508+00:00,948748,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,1100100124215,1100100124215,postgresql
2025-07-08 15:25:18.584078+00:00,2025-07-08 15:25:18.584080+00:00,948747,2025,click_campus_pin,e9700a84-ec45-4398-ace2-de0359c87166,False,111850000081,111850000740,postgresql
2025-07-08 15:21:21.732795+00:00,2025-07-08 15:21:21.732797+00:00,948746,2025,click_campus_pin,060ddb14-6c67-4fd6-9147-bc3122ee89a3,False,311001102961,311001102961,postgresql
2025-07-08 15:17:12.745423+00:00,2025-07-08 15:17:12.745425+00:00,948745,2025,open_digital_profile_from_url,9bc57bb3-de90-4094-9f85-385d699163d7,True,366001800188,366001800188,postgresql
2025-07-08 15:10:21.606003+00:00,2025-07-08 15:10:21.606005+00:00,948744,2025,open_digital_profile_from_url,46062e7f-9293-4f73-9840-637b9302dd64,True,241503000129,241503000161,postgresql
2025-07-08 15:06:00.899252+00:00,2025-07-08 15:06:00.899253+00:00,948743,2025,click_campus_pin,060ddb14-6c67-4fd6-9147-bc3122ee89a3,False,111001012963,111001012963,postgresql
2025-07-08 15:02:16.430111+00:00,2025-07-08 15:02:16.430113+00:00,948742,2025,click_campus_pin,e9700a84-ec45-4398-ace2-de0359c87166,False,165,165,postgresql
2025-07-08 14:58:20.676321+00:00,2025-07-08 14:58:20.676323+00:00,948741,2025,open_digital_profile_from_url,16ebc14b-f374-4a7b-8a2f-3649c92f1259,True,208078000813,208078000813,postgresql
2025-07-08 14:58:00.688475+00:00,2025-07-08 14:58:00.688476+00:00,948740,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,11001_JP_578,11001_JP_578,postgresql
2025-07-08 14:56:21.389874+00:00,2025-07-08 14:56:21.389875+00:00,948739,2025,click_campus_pin,060ddb14-6c67-4fd6-9147-bc3122ee89a3,False,110011120156,110011120156,postgresql
2025-07-08 14:55:56.811361+00:00,2025-07-08 14:55:56.811367+00:00,948738,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,122147,122147,postgresql
2025-07-08 14:54:15.379661+00:00,2025-07-08 14:54:15.379664+00:00,948737,2025,click_campus_card,5c678dac-e04b-446b-848a-ebd82c855076,False,1100100124214,1100100124214,postgresql
2025-07-08 14:53:08.786688+00:00,2025-07-08 14:53:08.786691+00:00,948736,2025,open_digital_profile_from_url,d7ff3266-e452-4df9-8cc3-a90e5ffad6b5,True,225862000490,225862000490,postgresql
2025-07-08 14:50:21.741392+00:00,2025-07-08 14:50:21.741397+00:00,948735,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,1100100124214,1100100124214,postgresql
2025-07-08 14:47:21.245277+00:00,2025-07-08 14:47:21.245279+00:00,948734,2025,open_digital_profile_from_url,c7c776b6-4ed5-4474-a83a-6d7ffafeb919,True,213212000004,213212000021,postgresql
2025-07-08 14:45:33.996501+00:00,2025-07-08 14:45:33.996503+00:00,948733,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,11001_JP_606,11001_JP_606,postgresql
2025-07-08 14:44:17.970876+00:00,2025-07-08 14:44:17.970878+00:00,948732,2025,open_digital_profile_from_url,941fc1d8-1ee4-47f7-82bd-c8e3e0adc6c8,True,213433000343,213433000343,postgresql
2025-07-08 14:43:50.426625+00:00,2025-07-08 14:43:50.426626+00:00,948731,2025,click_campus_pin,e9700a84-ec45-4398-ace2-de0359c87166,False,411001098578,411001098578,postgresql
2025-07-08 14:43:01.247424+00:00,2025-07-08 14:43:01.247427+00:00,948730,2025,open_digital_profile_from_url,4527fddb-e78c-4d94-8bfc-739e2d5a8857,True,205873000555,105873000232,postgresql
2025-07-08 14:42:38.228854+00:00,2025-07-08 14:42:38.228858+00:00,948729,2025,click_campus_pin,060ddb14-6c67-4fd6-9147-bc3122ee89a3,False,111001014869,111001014869,postgresql
2025-07-08 14:41:48.057897+00:00,2025-07-08 14:41:48.057898+00:00,948728,2025,open_digital_profile_from_url,a92e2932-0b42-4d06-945e-c2e866e9d970,True,205842000298,105842000382,postgresql
2025-07-08 14:39:30.943288+00:00,2025-07-08 14:39:30.943290+00:00,948727,2025,click_campus_card,5c678dac-e04b-446b-848a-ebd82c855076,False,113936,113936,postgresql
2025-07-08 14:39:23.934370+00:00,2025-07-08 14:39:23.934372+00:00,948726,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,113936,113936,postgresql
2025-07-08 14:27:47.247550+00:00,2025-07-08 14:27:47.247551+00:00,948725,2025,open_digital_profile_from_url,12038ff7-003a-41a9-8808-1f3aec7f9e7c,True,308758077062,308758077062,postgresql
2025-07-08 14:27:29.575449+00:00,2025-07-08 14:27:29.575450+00:00,948724,2025,open_digital_profile_from_url,05d3a033-55ba-4ffc-a15f-2df205ae7254,True,308758077062,308758077062,postgresql
2025-07-08 14:23:56.309356+00:00,2025-07-08 14:23:56.309360+00:00,948723,2025,click_campus_pin,e9700a84-ec45-4398-ace2-de0359c87166,False,1100100012452,1100100012452,postgresql
2025-07-08 14:18:26.960843+00:00,2025-07-08 14:18:26.960845+00:00,948722,2025,click_campus_pin,060ddb14-6c67-4fd6-9147-bc3122ee89a3,False,111001014851,111001014869,postgresql
2025-07-08 14:12:25.066045+00:00,2025-07-08 14:12:25.066048+00:00,948721,2025,click_campus_card,5c678dac-e04b-446b-848a-ebd82c855076,False,211001094832,211001094832,postgresql
2025-07-08 14:12:14.142491+00:00,2025-07-08 14:12:14.142493+00:00,948720,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,211001094832,211001094832,postgresql
2025-07-08 14:00:27.367290+00:00,2025-07-08 14:00:27.367294+00:00,948719,2025,open_digital_profile_from_url,be8ce5ed-1697-42c3-be37-45877407474f,True,176736001536,176736000033,postgresql
2025-07-08 13:52:21.705249+00:00,2025-07-08 13:52:21.705251+00:00,948718,2025,click_campus_card,5c678dac-e04b-446b-848a-ebd82c855076,False,1100100027660,1100100027660,postgresql
2025-07-08 13:50:48.520743+00:00,2025-07-08 13:50:48.520745+00:00,948717,2025,open_digital_profile_from_url,01e63248-bb7b-4c8b-bbd6-b05843988416,True,225407000121,125407000215,postgresql
2025-07-08 13:49:52.925291+00:00,2025-07-08 13:49:52.925293+00:00,948716,2025,click_campus_pin,5c678dac-e04b-446b-848a-ebd82c855076,False,1100100027660,1100100027660,postgresql
2025-07-08 13:49:04.429164+00:00,2025-07-08 13:49:04.429166+00:00,948715,2025,click_campus_pin,e9700a84-ec45-4398-ace2-de0359c87166,False,211850000981,211850000981,postgresql
2025-07-08 13:39:13.177634+00:00,2025-07-08 13:39:13.177635+00:00,948714,2025,click_campus_pin,060ddb14-6c67-4fd6-9147-bc3122ee89a3,False,311001107432,311001107432,postgresql
2025-07-08 13:29:37.904143+00:00,2025-07-08 13:29:37.904146+00:00,948713,2025,open_digital_profile_from_url,01bde82b-a274-457b-9c77-47f5ef6e5c1e,True,147189000210,147189000210,postgresql
2025-07-08 13:27:49.128194+00:00,2025-07-08 13:27:49.128196+00:00,948712,2025,click_campus_pin,c39d983a-e9bb-4ead-8097-cf9b3077ecb4,False,11001_JP_395,11001_JP_395,postgresql
2025-07-08 13:18:23.229955+00:00,2025-07-08 13:18:23.229957+00:00,948711,2025,click_campus_pin,060ddb14-6c67-4fd6-9147-bc3122ee89a3,False,311001015112,311001015112,postgresql
2025-07-08 13:16:21.067207+00:00,2025-07-08 13:16:21.067208+00:00,948710,2025,open_digital_profile_from_url,69c947a4-0af3-48a1-9e49-419a3f5009c2,True,311001032297,311001032297,postgresql
2025-07-08 13:16:05.384100+00:00,2025-07-08 13:16:05.384101+00:00,948709,2025,open_digital_profile_from_url,22d3f995-4f1f-44b4-abd3-d9a170f73d84,True,311001032297,311001032297,postgresql
2025-07-08 13:04:02.675269+00:00,2025-07-08 13:04:02.675271+00:00,948708,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,11001_P190_1,11001_P190,postgresql
2025-07-08 13:01:51.036102+00:00,2025-07-08 13:01:51.036104+00:00,948707,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001102261,311001102261,postgresql
2025-07-08 13:01:46.374914+00:00,2025-07-08 13:01:46.374917+00:00,948706,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001042802,311001042802,postgresql
2025-07-08 13:01:43.778590+00:00,2025-07-08 13:01:43.778593+00:00,948705,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001098158,311001098158,postgresql
2025-07-08 13:01:40.263018+00:00,2025-07-08 13:01:40.263022+00:00,948704,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001004269,311001004269,postgresql
2025-07-08 13:01:12.772973+00:00,2025-07-08 13:01:12.772974+00:00,948703,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001037167,311001037167,postgresql
2025-07-08 13:01:09.382012+00:00,2025-07-08 13:01:09.382014+00:00,948702,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001043922,311001043922,postgresql
2025-07-08 13:01:07.560924+00:00,2025-07-08 13:01:07.560925+00:00,948701,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001091102,311001091102,postgresql
2025-07-08 13:00:34.969298+00:00,2025-07-08 13:00:34.969300+00:00,948700,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001100799,311001100799,postgresql
2025-07-08 13:00:04.677855+00:00,2025-07-08 13:00:04.677857+00:00,948699,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001107491,311001107491,postgresql
2025-07-08 13:00:02.811376+00:00,2025-07-08 13:00:02.811379+00:00,948698,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001043299,311001043299,postgresql
2025-07-08 13:00:00.341681+00:00,2025-07-08 13:00:00.341686+00:00,948697,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311265000768,311265000768,postgresql
2025-07-08 12:59:55.119816+00:00,2025-07-08 12:59:55.119817+00:00,948696,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,385001003819,385001003819,postgresql
2025-07-08 12:59:51.620803+00:00,2025-07-08 12:59:51.620806+00:00,948695,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001044058,311001044058,postgresql
2025-07-08 12:59:48.160069+00:00,2025-07-08 12:59:48.160070+00:00,948694,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001094519,311001094519,postgresql
2025-07-08 12:59:45.047804+00:00,2025-07-08 12:59:45.047806+00:00,948693,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001094217,311001094217,postgresql
2025-07-08 12:59:21.803230+00:00,2025-07-08 12:59:21.803232+00:00,948692,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001017018,311001017018,postgresql
2025-07-08 12:59:17.006856+00:00,2025-07-08 12:59:17.006858+00:00,948691,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001090254,311001090254,postgresql
2025-07-08 12:59:11.270714+00:00,2025-07-08 12:59:11.270718+00:00,948690,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001033307,311001033307,postgresql
2025-07-08 12:59:00.977542+00:00,2025-07-08 12:59:00.977544+00:00,948689,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,111001033766,111001102083,postgresql
2025-07-08 12:58:48.956092+00:00,2025-07-08 12:58:48.956094+00:00,948688,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001097186,311001097186,postgresql
2025-07-08 12:58:43.029484+00:00,2025-07-08 12:58:43.029487+00:00,948687,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001092443,311001092443,postgresql
2025-07-08 12:58:37.969150+00:00,2025-07-08 12:58:37.969154+00:00,948686,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001108919,311001108919,postgresql
2025-07-08 12:58:34.216221+00:00,2025-07-08 12:58:34.216224+00:00,948685,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,11001_P175_1,11001_P175,postgresql
2025-07-08 12:58:23.971792+00:00,2025-07-08 12:58:23.971794+00:00,948684,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001024359,311001024359,postgresql
2025-07-08 12:58:18.572537+00:00,2025-07-08 12:58:18.572545+00:00,948683,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001001359,311001001359,postgresql
2025-07-08 12:58:15.082135+00:00,2025-07-08 12:58:15.082138+00:00,948682,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001036896,311001036896,postgresql
2025-07-08 12:58:13.707578+00:00,2025-07-08 12:58:13.707580+00:00,948681,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001099901,311001099901,postgresql
2025-07-08 12:58:07.068741+00:00,2025-07-08 12:58:07.068746+00:00,948680,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001005770,311001005770,postgresql
2025-07-08 12:57:55.642263+00:00,2025-07-08 12:57:55.642265+00:00,948679,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,11001_P79_1,11001_P79,postgresql
2025-07-08 12:57:47.066040+00:00,2025-07-08 12:57:47.066043+00:00,948678,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001030243,311001030243,postgresql
2025-07-08 12:57:41.485769+00:00,2025-07-08 12:57:41.485771+00:00,948677,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001065110,311001065110,postgresql
2025-07-08 12:57:39.838717+00:00,2025-07-08 12:57:39.838719+00:00,948676,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001000280,311001000280,postgresql
2025-07-08 12:57:25.558336+00:00,2025-07-08 12:57:25.558338+00:00,948675,2025,open_digital_profile_from_url,ff8ca4db-04c5-4e73-882b-bca2af58b916,True,311769000785,311769000785,postgresql
2025-07-08 12:57:20.944449+00:00,2025-07-08 12:57:20.944452+00:00,948674,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001106657,311001106657,postgresql
2025-07-08 12:57:12.874208+00:00,2025-07-08 12:57:12.874210+00:00,948673,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001101035,311001101035,postgresql
2025-07-08 12:56:55.758467+00:00,2025-07-08 12:56:55.758469+00:00,948672,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001109656,311001109656,postgresql
2025-07-08 12:56:53.234650+00:00,2025-07-08 12:56:53.234652+00:00,948671,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,900000020242,900000020242,postgresql
2025-07-08 12:56:40.799603+00:00,2025-07-08 12:56:40.799605+00:00,948670,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001035202,311001035202,postgresql
2025-07-08 12:56:17.471281+00:00,2025-07-08 12:56:17.471285+00:00,948669,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001005982,311001005982,postgresql
2025-07-08 12:56:07.705229+00:00,2025-07-08 12:56:07.705231+00:00,948668,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001106061,311001106061,postgresql
2025-07-08 12:55:53.965417+00:00,2025-07-08 12:55:53.965419+00:00,948667,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001090335,311001090335,postgresql
2025-07-08 12:55:48.437200+00:00,2025-07-08 12:55:48.437204+00:00,948666,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001098522,311001098522,postgresql
2025-07-08 12:55:37.484904+00:00,2025-07-08 12:55:37.484907+00:00,948665,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001800057,311001800057,postgresql
2025-07-08 12:55:20.997426+00:00,2025-07-08 12:55:20.997428+00:00,948664,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001098417,311001098417,postgresql
2025-07-08 12:52:44.512045+00:00,2025-07-08 12:52:44.512048+00:00,948663,2025,click_campus_card,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001097739,311001097739,postgresql
2025-07-08 12:52:31.737189+00:00,2025-07-08 12:52:31.737193+00:00,948662,2025,click_campus_pin,201ba0e2-0183-4c8f-91eb-d81ac2a31777,True,311001097739,311001097739,postgresql
2025-07-08 12:51:17.361160+00:00,2025-07-08 12:51:17.361162+00:00,948661,2025,click_campus_card,cb83ada2-0999-4af0-8379-e6fef017eaa4,True,111001020168,111001020168,postgresql
2025-07-08 12:51:07.127072+00:00,2025-07-08 12:51:07.127074+00:00,948660,2025,click_campus_pin,ab957af3-5850-4801-a65a-718b47bae8d8,True,111001020168,111001020168,postgresql
2025-07-08 12:51:05.144988+00:00,2025-07-08 12:51:05.144989+00:00,948659,2025,click_campus_pin,a9fae782-e51e-4102-a7d7-1948782ce795,True,311001076006,311001076006,postgresql
2025-07-08 12:51:03.381508+00:00,2025-07-08 12:51:03.381511+00:00,948658,2025,click_campus_pin,a47184eb-43e8-4730-a9d0-d2135e98f4e3,True,110011117181,110011117181,postgresql
2025-07-08 12:51:00.850832+00:00,2025-07-08 12:51:00.850836+00:00,948657,2025,click_campus_pin,d1d472dc-97a0-42b6-bd82-475a3a52e827,True,110011117183,110011117183,postgresql
2025-07-08 12:50:56.813178+00:00,2025-07-08 12:50:56.813180+00:00,948656,2025,click_campus_pin,2f061366-ae4e-40a4-8e98-03283cc20c10,True,311001041857,311001041857,postgresql
2025-07-08 12:50:55.606130+00:00,2025-07-08 12:50:55.606132+00:00,948655,2025,click_campus_pin,ef7286f9-4614-4e03-85c3-8481182955fb,True,110011117165,110011117165,postgresql
2025-07-08 12:50:53.218985+00:00,2025-07-08 12:50:53.218989+00:00,948654,2025,click_campus_pin,0e41b98f-61e1-46cb-81b5-d6e8d72e55c6,True,122738,122738,postgresql
2025-07-08 12:50:50.104042+00:00,2025-07-08 12:50:50.104044+00:00,948653,2025,click_campus_pin,f450b9ce-af4c-42ae-b186-981b8e434e1c,True,311001003483,311001003483,postgresql
2025-07-08 12:50:48.798306+00:00,2025-07-08 12:50:48.798309+00:00,948652,2025,click_campus_pin,9410f26e-1d43-473f-81f9-057ea458c707,True,311001102597,311001102597,postgresql
2025-07-08 12:50:47.730598+00:00,2025-07-08 12:50:47.730601+00:00,948651,2025,click_campus_pin,95b4e5ee-9551-4808-ad53-afaae37d3dd3,True,311001000298,311001000298,postgresql
2025-07-08 12:50:46.188373+00:00,2025-07-08 12:50:46.188377+00:00,948650,2025,click_campus_pin,cf66fff6-f288-45b4-94c9-94cbc3efa4a6,True,311001000298,311001000298,postgresql
